################################### RECORDED ###################################
# Collectl:   V4.0.2-1  HiRes: 1  Options: -i1:20 -s CmdZ --procfilt fIsis -f ./  Subsys: CmdZ
################################################################################
# Collectl:   V4.0.2-1  HiRes: 1  Options: -p localhost-20150706-065018.raw.gz -P -f plot 
# Host:       localhost  DaemonOpts: 
# Booted:     1431591593.67 [20150514-09:19:53]
# Distro:     CentOS Linux release 7.1.1503 (Core)     Platform: 
# Date:       20150706-065018  Secs: 1436161818 TZ: +0100
# SubSys:     CmdZ Options:  Interval: 1:20 NumCPUs: 48 [HYPER] NumBud: 0 Flags: ix
# Filters:    NfsFilt:  EnvFilt:  TcpFilt: ituc
# HZ:         100  Arch: x86_64-linux-thread-multi PageSize: 4096
# Cpu:        GenuineIntel Speed(MHz): 1200.000 Cores: 12  Siblings: 24 Nodes: 2
# Kernel:     3.10.0-229.el7.x86_64  Memory: 131754524  Swap: 
# NumDisks:   0 DiskNames: 
# NumNets:    3 NetNames: enp1s0f0:1000 enp1s0f1:10000 lo:10000
# SCSI:       DA:0:02:00:00 DA:0:02:01:00
################################################################################
#Date Time [MEM]Tot [MEM]Used [MEM]Free [MEM]Shared [MEM]Buf [MEM]Cached [MEM]Slab [MEM]Map [MEM]Anon [MEM]Commit [MEM]Locked [MEM]SwapTot [MEM]SwapUsed [MEM]SwapFree [MEM]SwapIn [MEM]SwapOut [MEM]Dirty [MEM]Clean [MEM]Laundry [MEM]Inactive [MEM]PageIn [MEM]PageOut [MEM]PageFaults [MEM]PageMajFaults [MEM]HugeTotal [MEM]HugeFree [MEM]HugeRsvd [MEM]SUnreclaim [DSK]ReadTot [DSK]WriteTot [DSK]OpsTot [DSK]ReadKBTot [DSK]WriteKBTot [DSK]KbTot [DSK]ReadMrgTot [DSK]WriteMrgTot [DSK]MrgTot
20150706 08:56:21 131754524 61647508 70107016 20956 0 59209224 1298900 36312 199676 619864 0 4194300 115808 4078492 0 0 1060304 0 0 1044784 11848 0 25965 3 0 0 0 190784 60 0 60 11848 0 11848 0 0 0
20150706 08:56:22 131754524 61859944 69894580 20956 0 59232664 1298900 37448 375632 814044 0 4194300 115808 4078492 0 0 1060304 0 0 1068224 23296 0 88306 0 0 0 0 190784 91 0 91 23296 0 23296 0 0 0
20150706 08:56:23 131754524 62081868 69672656 20956 0 59255988 1299212 37448 578608 1021148 0 4194300 115808 4078492 0 0 1060164 0 0 1090932 23296 0 46456 0 0 0 0 190784 90 0 90 23040 0 23040 0 0 0
20150706 08:56:24 131754524 62292016 69462508 20956 0 59279392 1299212 37448 770384 1199708 0 4194300 115808 4078492 0 0 792988 0 0 1114272 23808 246625 46043 0 0 0 0 190784 94 825 919 24064 209248 233312 0 2 2
20150706 08:56:25 131754524 62422616 69331908 20956 0 59294960 1299212 37448 896392 1310936 0 4194300 115808 4078492 0 0 792988 0 0 1129764 15360 20740 87178 0 0 0 0 190784 60 228 288 15360 58116 73476 0 0 0
20150706 08:56:26 131754524 62590388 69164136 20956 0 59304612 1299044 37592 1021900 1504032 0 4194300 115808 4078492 0 0 792988 0 0 1138412 9464 0 34410 0 0 0 0 190616 58 0 58 9464 0 9464 0 0 0
20150706 08:56:27 131754524 62726452 69028072 20956 0 59310460 1299532 37812 1182384 1630000 0 4194300 115808 4078492 0 0 792988 0 0 1143428 8212 0 35522 24 0 0 0 191104 279 0 279 8204 0 8204 0 0 0
20150706 08:56:28 131754524 62794812 68959712 20956 0 59316020 1299448 38528 1257332 1694068 0 4194300 115808 4078492 0 0 792988 0 0 1147988 5276 0 17759 8 0 0 0 191020 268 0 268 5280 0 5280 0 0 0
20150706 08:56:29 131754524 62962748 68791776 20956 0 59322828 1299048 38980 1404376 2232912 0 4194300 115808 4078492 0 0 792848 0 0 1152676 8384 0 87063 17 0 0 0 190620 242 0 242 8388 0 8388 0 0 0
20150706 08:56:30 131754524 63123304 68631220 20956 0 59331180 1298872 39380 1555472 2240944 0 4194300 115808 4078492 0 0 2296 0 0 1158988 6052 663326 93973 0 0 0 0 190444 88 2450 2538 6040 625694 631734 0 0 0
20150706 08:56:31 131754524 63140316 68614208 20956 0 59333348 1298604 39420 1560404 2077936 0 4194300 115808 4078492 0 0 124 0 0 1159912 2140 129532 175545 0 0 0 0 190176 27 654 681 2152 167164 169316 0 0 0
20150706 08:56:32 131754524 63302784 68451740 20956 0 59337348 1299028 39208 1742332 2464320 0 4194300 115808 4078492 0 0 4 0 0 1155088 4136 0 101604 0 0 0 0 190600 72 0 72 4136 0 4136 0 0 0
20150706 08:56:33 131754524 63406328 68348196 20956 0 59340028 1299040 39208 1838060 2537752 0 4194300 115808 4078492 0 0 4 0 0 1156396 2556 0 191469 0 0 0 0 190612 36 0 36 2556 0 2556 0 0 0
20150706 08:56:34 131754524 63369332 68385192 20956 0 59341700 1299204 39376 1815544 2466720 0 4194300 115808 4078492 0 0 4 0 0 1156680 856 0 184916 0 0 0 0 190776 14 0 14 856 0 856 0 0 0
20150706 08:56:35 131754524 63387868 68366656 20956 0 59344072 1298996 39528 1798540 2486644 0 4194300 115808 4078492 0 0 4 0 0 1157352 3780 0 241141 0 0 0 0 190536 43 0 43 3780 0 3780 0 0 0
20150706 08:56:36 131754524 63407524 68347000 20956 0 59347116 1299124 39392 1805532 2288572 0 4194300 115808 4078492 0 0 360 0 0 1158136 1648 0 118783 0 0 0 0 190656 10 0 10 1648 0 1648 0 0 0
20150706 08:56:37 131754524 63509784 68244740 20956 0 59350364 1299116 39392 1906260 2388192 0 4194300 115808 4078492 0 0 360 0 0 1161232 3296 0 31851 0 0 0 0 190648 40 0 40 3296 0 3296 0 0 0
20150706 08:56:38 131754524 63532840 68221684 20956 0 59352784 1299064 39424 1929360 2372296 0 4194300 115808 4078492 0 0 360 0 0 1162540 2304 0 34765 0 0 0 0 190596 9 0 9 2304 0 2304 0 0 0
20150706 08:56:39 131754524 63547932 68206592 20956 0 59355228 1299668 37916 1942836 3563144 0 4194300 115808 4078492 0 0 360 0 0 1163680 3040 0 29222 0 0 0 0 191200 94 0 94 3040 0 3040 0 0 0
20150706 08:56:40 131754524 63730532 68023992 20956 0 59357996 1299460 38648 2125364 2853832 0 4194300 115808 4078492 0 0 1084 0 0 1165404 2384 0 179900 0 0 0 0 190992 21 0 21 2384 0 2384 0 0 0
20150706 08:56:41 131754524 63830312 67924212 20956 0 59361376 1299396 39188 2238356 2934068 0 4194300 115808 4078492 0 0 1864 0 0 1167588 2080 0 128182 0 0 0 0 190908 25 0 25 2080 0 2080 0 0 0
20150706 08:56:42 131754524 63855288 67899236 20956 0 59362788 1299000 39448 2261980 2917784 0 4194300 115808 4078492 0 0 1864 0 0 1167208 896 0 173703 0 0 0 0 190512 4 0 4 896 0 896 0 0 0
20150706 08:56:43 131754524 63887736 67866788 20956 0 59364180 1299000 39580 2267684 2781128 0 4194300 115808 4078492 0 0 2212 0 0 1167480 896 0 163046 0 0 0 0 190484 4 0 4 896 0 896 0 0 0
20150706 08:56:44 131754524 63854920 67899604 20956 0 59365672 1298952 38132 2235120 2667188 0 4194300 115808 4078492 0 0 2212 0 0 1167596 1200 0 32409 0 0 0 0 190404 15 0 15 1200 0 1200 0 0 0
20150706 08:56:45 131754524 63993596 67760928 20956 0 59365480 1299272 38600 2375840 3104044 0 4194300 115808 4078492 32768 0 2212 0 0 1168296 776 0 136333 1 0 0 0 190724 10 0 10 776 0 776 7 0 7
20150706 08:56:46 131754524 63949956 67804568 20956 0 59366928 1300332 37492 2321056 3917432 0 4194300 115808 4078492 0 0 2268 0 0 1168708 1304 0 162959 0 0 0 0 191784 12 0 12 1304 0 1304 0 0 0
20150706 08:56:47 131754524 64032196 67722328 20956 0 59368904 1300072 38532 2376604 5145600 0 4194300 115808 4078492 0 0 2800 0 0 1169800 1060 0 161104 1 0 0 0 191512 9 0 9 1060 0 1060 0 0 0
20150706 08:56:48 131754524 64048464 67706060 20956 0 59370660 1299668 37896 2427988 2849884 0 4194300 115808 4078492 0 0 3824 0 0 1170444 512 0 169904 0 0 0 0 191100 2 0 2 512 0 512 0 0 0
20150706 08:56:49 131754524 64094028 67660496 20956 0 59372248 1299184 38028 2459656 2894724 0 4194300 115808 4078492 0 0 4504 0 0 1170752 512 0 145786 0 0 0 0 190600 2 0 2 512 0 512 0 0 0
20150706 08:56:50 131754524 64164268 67590256 20956 0 59372952 1299804 38456 2526844 2959968 0 4194300 115808 4078492 0 0 5164 0 0 1171600 768 0 132726 0 0 0 0 191204 3 0 3 768 0 768 0 0 0
20150706 08:56:51 131754524 64214728 67539796 20956 0 59374052 1298728 38320 2596480 3013608 0 4194300 115808 4078492 0 0 5752 0 0 1172020 512 0 144172 0 0 0 0 190112 2 0 2 512 0 512 0 0 0
20150706 08:56:52 131754524 64204708 67549816 20956 0 59375428 1299236 38432 2557936 2998716 0 4194300 115808 4078492 0 0 6616 0 0 1172692 0 0 237754 0 0 0 0 190596 0 0 0 0 0 0 0 0 0
20150706 08:56:53 131754524 64264396 67490128 20956 0 59376240 1300332 38048 2620040 3058156 0 4194300 115808 4078492 0 0 6704 0 0 1173008 1112 0 131191 0 0 0 0 191672 17 0 17 1112 0 1112 0 0 0
20150706 08:56:54 131754524 64320224 67434300 20956 0 59378088 1300552 37668 2663144 5686560 0 4194300 115808 4078492 0 0 6732 0 0 1174124 1660 214 129213 0 0 0 0 191892 11 25 36 1660 214 1874 0 6 6
20150706 08:56:55 131754524 64478256 67276268 20956 0 59380392 1299952 38860 2852188 3462872 0 4194300 115808 4078492 0 0 7064 0 0 1175864 2988 0 129512 0 0 0 0 191284 63 0 63 2988 0 2988 0 0 0
20150706 08:56:56 131754524 64429716 67324808 20956 0 59380912 1299396 38332 2786112 3220856 0 4194300 115808 4078492 0 0 7064 0 0 1176160 112 0 47782 0 0 0 0 190696 13 0 13 112 0 112 0 0 0
20150706 08:56:57 131754524 64538720 67215804 20956 0 59381828 1299016 38684 2894500 3450456 0 4194300 115808 4078492 0 0 7224 0 0 1176280 552 0 153375 0 0 0 0 190312 21 0 21 552 0 552 0 0 0
20150706 08:56:58 131754524 64585244 67169280 20956 0 59382880 1299292 38764 2940020 3410044 0 4194300 115808 4078492 0 0 7224 0 0 1176700 1336 0 29617 0 0 0 0 190588 17 0 17 1336 0 1336 0 0 0
20150706 08:56:59 131754524 64700996 67053528 20956 0 59383888 1298668 39456 3057360 3882828 0 4194300 115808 4078492 0 0 7356 0 0 1176580 1000 0 105568 0 0 0 0 189960 12 0 12 1000 0 1000 0 0 0
20150706 08:57:00 131754524 64734588 67019936 20956 0 59385848 1298236 39304 3104360 3767764 0 4194300 115808 4078492 0 0 7656 0 0 1177392 1520 256 339068 0 0 0 0 189520 11 27 38 1520 256 1776 0 5 5
20150706 08:57:01 131754524 63398444 68356080 20956 0 59387156 1298604 39416 1768488 2180596 0 4194300 115808 4078492 0 0 7656 0 0 1177564 512 4 812331 0 0 0 0 189888 2 1 3 512 4 516 0 0 0
20150706 08:57:02 131754524 63490608 68263916 20956 0 59390136 1298324 38488 1842816 2561096 0 4194300 115808 4078492 0 0 8380 0 0 1179432 2496 0 168727 0 0 0 0 189608 20 0 20 2496 0 2496 0 0 0
20150706 08:57:03 131754524 63384960 68369564 20956 0 59391692 1298768 37776 1746624 2164848 0 4194300 115808 4078492 0 0 8204 0 0 1180424 1776 0 106505 0 0 0 0 190036 11 0 11 1776 0 1776 0 0 0
20150706 08:57:04 131754524 63343288 68411236 20956 0 59393500 1298284 37744 1726644 2121748 0 4194300 115808 4078492 0 0 8204 0 0 1180372 1192 0 169681 0 0 0 0 189552 15 0 15 1192 0 1192 0 0 0
20150706 08:57:05 131754524 63461112 68293412 20956 0 59396212 1298048 39292 1813808 2386216 0 4194300 115808 4078492 0 0 8496 0 0 1182808 2856 0 206300 0 0 0 0 189276 22 0 22 2856 0 2856 0 0 0
20150706 08:57:06 131754524 63459956 68294568 20956 0 59397872 1298156 39300 1822176 2476180 0 4194300 115808 4078492 0 0 560 0 0 1183760 1836 8472 206596 0 0 0 0 189376 35 34 69 1836 8472 10308 0 0 0
20150706 08:57:07 131754524 63346212 68408312 20956 0 59398984 1298480 37772 1719992 2114760 0 4194300 115808 4078492 0 0 680 0 0 1184332 1520 0 124499 0 0 0 0 189692 29 0 29 1520 0 1520 0 0 0
20150706 08:57:08 131754524 63446336 68308188 20956 0 59401808 1298348 38356 1792940 2510248 0 4194300 115808 4078492 0 0 792 0 0 1185968 1344 0 304505 0 0 0 0 189560 9 0 9 1344 0 1344 0 0 0
20150706 08:57:09 131754524 63359832 68394692 20956 0 59405700 1298780 37120 1698500 2485748 0 4194300 115808 4078492 0 0 792 0 0 1188548 3860 0 213029 0 0 0 0 189992 37 0 37 3860 0 3860 0 0 0
20150706 08:57:10 131754524 63481028 68273496 20956 0 59407836 1298964 38940 1827480 2520596 0 4194300 115808 4078492 0 0 1240 0 0 1189444 1992 0 186468 0 0 0 0 190164 42 0 42 1992 0 1992 0 0 0
20150706 08:57:11 131754524 63381036 68373488 20956 0 59410560 1299276 38232 1723472 2135716 0 4194300 115808 4078492 0 0 1964 0 0 1190368 2040 0 113754 0 0 0 0 190476 23 0 23 2040 0 2040 0 0 0
20150706 08:57:12 131754524 63584228 68170296 20956 0 59412804 1299232 38692 1903048 2570976 0 4194300 115808 4078492 0 0 1776 0 0 1192168 2972 0 178241 0 0 0 0 190416 61 0 61 2972 0 2972 0 0 0
20150706 08:57:13 131754524 63586064 68168460 20956 0 59414120 1299248 38460 1905960 2339440 0 4194300 115808 4078492 0 0 2500 0 0 1192348 488 0 164472 0 0 0 0 190432 24 0 24 488 0 488 0 0 0
20150706 08:57:14 131754524 63774024 67980500 20956 0 59417100 1299224 38956 2091692 2764052 0 4194300 115808 4078492 0 0 2404 0 0 1194332 3056 0 158213 0 0 0 0 190392 49 0 49 3056 0 3056 0 0 0
20150706 08:57:15 131754524 63840412 67914112 20956 0 59419548 1298664 39440 2155748 2787028 0 4194300 115808 4078492 0 0 2440 0 0 1195532 1832 0 175176 0 0 0 0 189800 17 0 17 1832 0 1832 0 0 0
20150706 08:57:16 131754524 63832832 67921692 20956 0 59422488 1299100 38984 2140568 2576268 0 4194300 115808 4078492 0 0 3320 0 0 1197144 2104 56 55092 0 0 0 0 190212 11 1 12 2104 56 2160 0 0 0
20150706 08:57:17 131754524 64056824 67697700 20956 0 59427172 1298536 39508 2353460 3032164 0 4194300 115808 4078492 0 0 3384 0 0 1199724 5316 0 159575 0 0 0 0 189644 53 0 53 5316 0 5316 0 0 0
20150706 08:57:18 131754524 64180020 67574504 20956 0 59427724 1298880 39544 2480392 3072556 0 4194300 115808 4078492 0 0 3400 0 0 1198776 0 0 406359 0 0 0 0 189988 0 0 0 0 0 0 0 0 0
20150706 08:57:19 131754524 63906836 67847688 20956 0 59428536 1299856 38864 2206236 2640640 0 4194300 115808 4078492 0 0 3860 0 0 1199776 0 0 454540 0 0 0 0 190952 0 0 0 0 0 0 0 0 0
20150706 08:57:20 131754524 64062940 67691584 20956 0 59432400 1299204 39344 2368844 3033092 0 4194300 115808 4078492 0 0 4752 0 0 1200212 3176 0 236885 0 0 0 0 190296 39 0 39 3072 0 3072 0 0 0
20150706 08:57:21 131754524 64096504 67658020 20956 0 59433720 1299996 38512 2398336 3129720 0 4194300 115808 4078492 0 0 44 0 0 1201684 2000 5080 161126 0 0 0 0 191088 35 23 58 2040 5080 7120 0 2 2
20150706 08:57:22 131754524 64010808 67743716 20956 0 59438200 1300948 38916 2321828 2811320 0 4194300 115808 4078492 0 0 420 0 0 1206204 3928 0 123380 0 0 0 0 192012 42 0 42 3992 0 3992 0 0 0
20150706 08:57:23 131754524 64082656 67671868 20956 0 59441976 1300244 39560 2376836 3109044 0 4194300 115808 4078492 0 0 1236 0 0 1207576 2836 0 116575 0 0 0 0 191296 33 0 33 2836 0 2836 0 0 0
20150706 08:57:24 131754524 64068940 67685584 20956 0 59445568 1299892 39352 2380760 3034708 0 4194300 115808 4078492 0 0 1016 0 0 1209792 3840 449 156170 0 0 0 0 190932 25 46 71 3840 449 4289 0 16 16
20150706 08:57:25 131754524 63983836 67770688 20956 0 59447940 1300008 39544 2289680 2700496 0 4194300 115808 4078492 53248 0 1020 0 0 1210060 1332 0 88871 2 0 0 0 191048 9 0 9 1332 0 1332 9 0 9
20150706 08:57:26 131754524 64067156 67687368 20956 0 59448620 1299020 39256 2360072 3092200 0 4194300 115808 4078492 0 0 1020 0 0 1210240 1496 0 138946 0 0 0 0 190028 21 0 21 1496 0 1496 0 0 0
20150706 08:57:27 131754524 63921068 67833456 20956 0 59450536 1299612 37716 2214076 2635852 0 4194300 115808 4078492 0 0 1744 0 0 1211132 1832 0 198035 0 0 0 0 190620 38 0 38 1832 0 1832 0 0 0
20150706 08:57:28 131754524 64015080 67739444 20956 0 59452436 1299964 39336 2301572 2886480 0 4194300 115808 4078492 0 0 1744 0 0 1211184 1904 0 192761 0 0 0 0 190972 18 0 18 1904 0 1904 0 0 0
20150706 08:57:29 131754524 63927828 67826696 20956 0 59454116 1299356 37996 2202368 2637268 0 4194300 115808 4078492 0 0 1940 0 0 1212328 512 0 181215 0 0 0 0 190340 2 0 2 512 0 512 0 0 0
20150706 08:57:30 131754524 63467008 68287516 20956 0 59454788 1301244 38724 1742548 2179648 0 4194300 115808 4078492 0 0 2828 0 0 1212948 0 2 441656 0 0 0 0 192204 0 2 2 0 2 2 0 0 0
20150706 08:57:31 131754524 63491896 68262628 20956 0 59457140 1301516 38452 1749384 2197464 0 4194300 115808 4078492 0 0 3552 0 0 1213760 1136 0 178296 0 0 0 0 192476 14 0 14 1136 0 1136 0 0 0
20150706 08:57:32 131754524 63531636 68222888 20956 0 59459472 1301088 38696 1809884 2539944 0 4194300 115808 4078492 0 0 3624 0 0 1215128 3596 0 189683 0 0 0 0 192028 57 0 57 3596 0 3596 0 0 0
20150706 08:57:33 131754524 63485008 68269516 20956 0 59466524 1301648 38596 1743416 2184660 0 4194300 115808 4078492 0 0 4348 0 0 1219136 4988 0 148754 0 0 0 0 192588 45 0 45 4988 0 4988 0 0 0
20150706 08:57:34 131754524 63551328 68203196 20956 0 59468444 1300796 38980 1814620 2406896 0 4194300 115808 4078492 0 0 4184 0 0 1220908 2456 0 198183 0 0 0 0 191720 22 0 22 2456 0 2456 0 0 0
20150706 08:57:35 131754524 63467396 68287128 20956 0 59470188 1300576 38236 1728996 2160224 0 4194300 115808 4078492 0 0 4184 0 0 1221956 1624 0 72748 0 0 0 0 191468 21 0 21 1624 0 1624 0 0 0
20150706 08:57:36 131754524 63615300 68139224 20956 0 59471652 1300760 38724 1878412 2613980 0 4194300 115808 4078492 0 0 4184 0 0 1221844 1888 0 246254 0 0 0 0 191652 29 0 29 1888 0 1888 0 0 0
20150706 08:57:37 131754524 63581596 68172928 20956 0 59476080 1300420 39044 1836860 2476856 0 4194300 115808 4078492 0 0 4672 0 0 1224768 4064 0 179145 0 0 0 0 191300 32 0 32 4064 0 4064 0 0 0
20150706 08:57:38 131754524 63457672 68296852 20956 0 59478692 1301760 38724 1711920 2145492 0 4194300 115808 4078492 0 0 4672 0 0 1225856 2640 0 69373 0 0 0 0 192640 26 0 26 2640 0 2640 0 0 0
20150706 08:57:39 131754524 63604824 68149700 20956 0 59483044 1301028 38748 1855588 2525444 0 4194300 115808 4078492 0 0 5428 0 0 1227296 3456 0 157149 0 0 0 0 191908 15 0 15 3456 0 3456 0 0 0
20150706 08:57:40 131754524 63503876 68250648 20956 0 59487536 1305124 37804 1728956 3861872 0 4194300 115808 4078492 0 0 5672 0 0 1230172 3848 0 145755 0 0 0 0 195980 22 0 22 3848 0 3848 0 0 0
20150706 08:57:41 131754524 63693040 68061484 20956 0 59490848 1301068 39248 1937656 2649868 0 4194300 115808 4078492 0 0 604 0 0 1232208 3256 6056 182644 0 0 0 0 191924 46 26 72 3256 6056 9312 0 1 1
20150706 08:57:42 131754524 63702352 68052172 20956 0 59493016 1300708 39500 1938076 2372156 0 4194300 115808 4078492 0 0 492 0 0 1233260 2068 0 197701 0 0 0 0 191540 25 0 25 2068 0 2068 0 0 0
20150706 08:57:43 131754524 63893728 67860796 20956 0 59495596 1300340 39476 2126308 2869648 0 4194300 115808 4078492 0 0 492 0 0 1234392 1872 0 125467 0 0 0 0 191172 21 0 21 1872 0 1872 0 0 0
20150706 08:57:44 131754524 63879656 67874868 20956 0 59496816 1300564 39444 2116544 2669084 0 4194300 115808 4078492 0 0 1220 0 0 1235096 1828 0 158733 0 0 0 0 191396 24 0 24 1828 0 1828 0 0 0
20150706 08:57:45 131754524 63879848 67874676 20956 0 59498920 1300688 38772 2120056 2555800 0 4194300 115808 4078492 32768 0 1444 0 0 1236336 1056 0 46699 1 0 0 0 191464 5 0 5 1056 0 1056 7 0 7
20150706 08:57:46 131754524 63950348 67804176 20956 0 59502704 1300108 38512 2181324 2618420 0 4194300 115808 4078492 0 0 1924 0 0 1236676 2172 0 151233 0 0 0 0 190872 14 0 14 2172 0 2172 0 0 0
20150706 08:57:47 131754524 64046744 67707780 20956 0 59503652 1301324 38504 2280120 2915752 0 4194300 115808 4078492 0 0 2176 0 0 1237492 768 0 133570 0 0 0 0 192080 3 0 3 768 0 768 0 0 0
20150706 08:57:48 131754524 64146052 67608472 20956 0 59506936 1300680 38552 2375316 3108368 0 4194300 115808 4078492 0 0 2988 0 0 1238856 3000 0 107829 0 0 0 0 191432 45 0 45 3000 0 3000 0 0 0
20150706 08:57:49 131754524 64094144 67660380 20956 0 59508864 1300912 38160 2342864 2754132 0 4194300 115808 4078492 0 0 3212 0 0 1240844 2232 0 118182 0 0 0 0 191640 18 0 18 2232 0 2232 0 0 0
20150706 08:57:50 131754524 64159888 67594636 20956 0 59509952 1302624 37980 2378356 3293668 0 4194300 115808 4078492 0 0 3212 0 0 1241092 184 0 171007 0 0 0 0 193352 8 0 8 184 0 184 0 0 0
20150706 08:57:51 131754524 64306412 67448112 20956 0 59511796 1302424 38740 2543548 3079336 0 4194300 115808 4078492 0 0 3576 0 0 1241736 2632 0 140912 0 0 0 0 193144 37 0 37 2632 0 2632 0 0 0
20150706 08:57:52 131754524 64437368 67317156 20956 0 59514700 1301532 37912 2665640 3400828 0 4194300 115808 4078492 0 0 3576 0 0 1244092 1488 0 105197 0 0 0 0 192252 31 0 31 1488 0 1488 0 0 0
20150706 08:57:53 131754524 64387928 67366596 20956 0 59515080 1301264 39016 2606468 3042296 0 4194300 115808 4078492 0 0 4036 0 0 1244308 568 0 93299 0 0 0 0 191976 15 0 15 568 0 568 0 0 0
20150706 08:57:54 131754524 64547332 67207192 20956 0 59516296 1300856 38816 2745356 3508408 0 4194300 115808 4078492 0 0 4140 0 0 1244896 1248 87 308906 0 0 0 0 191564 8 9 17 1248 88 1336 0 6 6
20150706 08:57:55 131754524 63603184 68151340 20956 0 59517276 1299428 38816 1822168 2291696 0 4194300 115808 4078492 0 0 4140 0 0 1245132 896 0 487793 0 0 0 0 190136 4 0 4 896 0 896 0 0 0
20150706 08:57:56 131754524 63633684 68120840 20956 0 59518916 1298920 39516 1849268 2533392 0 4194300 115808 4078492 0 0 4140 0 0 1245672 1448 0 133912 0 0 0 0 189628 25 0 25 1448 0 1448 0 0 0
20150706 08:57:57 131754524 63647528 68106996 20956 0 59522904 1298628 39148 1881728 2583776 0 4194300 115808 4078492 0 0 5132 0 0 1246980 2752 0 178077 0 0 0 0 189328 13 0 13 2752 0 2752 0 0 0
20150706 08:57:58 131754524 63655168 68099356 20956 0 59525144 1298668 38760 1864808 2587948 0 4194300 115808 4078492 0 0 5104 0 0 1249212 3196 0 168774 0 0 0 0 189352 54 0 54 3196 0 3196 0 0 0
20150706 08:57:59 131754524 63721200 68033324 20956 0 59531280 1298752 39220 1911268 2663228 0 4194300 115808 4078492 0 0 5448 0 0 1252988 5428 0 156597 0 0 0 0 189428 41 0 41 5428 0 5428 0 0 0
20150706 08:58:00 131754524 63637324 68117200 20956 0 59534600 1298688 39444 1828680 2352348 0 4194300 115808 4078492 0 0 5876 0 0 1254864 3040 2 98741 0 0 0 0 189352 38 2 40 3040 2 3042 0 0 0
20150706 08:58:01 131754524 63561316 68193208 20956 0 59536700 1298660 38784 1762376 2194280 0 4194300 115808 4078492 0 0 84 0 0 1256276 1504 5876 155001 0 0 0 0 189324 16 28 44 1504 5876 7380 0 3 3
20150706 08:58:02 131754524 63694440 68060084 20956 0 59539532 1298400 38836 1894596 2622088 0 4194300 115808 4078492 0 0 0 0 0 1258496 3312 0 253109 0 0 0 0 189064 20 0 20 3312 0 3312 0 0 0
20150706 08:58:03 131754524 63705672 68048852 20956 0 59542176 1298132 39028 1896032 2573616 0 4194300 115808 4078492 0 0 56 0 0 1259280 3076 0 121871 0 0 0 0 188796 32 0 32 3076 0 3076 0 0 0
20150706 08:58:04 131754524 63652004 68102520 20956 0 59545428 1298532 39588 1840284 2354460 0 4194300 115808 4078492 0 0 476 0 0 1260808 1792 0 84335 0 0 0 0 189184 7 0 7 1792 0 1792 0 0 0
20150706 08:58:05 131754524 63614820 68139704 20956 0 59548092 1298636 39488 1767400 2237492 0 4194300 115804 4078496 98304 0 476 0 0 1261008 3368 0 50118 3 0 0 0 189256 36 0 36 3264 0 3264 21 0 21
20150706 08:58:06 131754524 63738664 68015860 20956 0 59551340 1298380 38760 1924152 2600136 0 4194300 115804 4078496 0 0 476 0 0 1264192 4088 0 163339 0 0 0 0 189000 41 0 41 4192 0 4192 0 0 0
20150706 08:58:07 131754524 63843544 67910980 20956 0 59556056 1298424 38908 2029056 2743296 0 4194300 115804 4078496 0 0 476 0 0 1266528 3788 0 131901 0 0 0 0 189044 52 0 52 3788 0 3788 0 0 0
20150706 08:58:08 131754524 63888760 67865764 20956 0 59558964 1298632 39020 2069616 2541044 0 4194300 115804 4078496 0 0 1024 0 0 1268636 2584 0 158180 0 0 0 0 189236 16 0 16 2584 0 2584 0 0 0
20150706 08:58:09 131754524 63916540 67837984 20956 0 59560680 1298632 38356 2093156 2530896 0 4194300 115804 4078496 0 0 1376 0 0 1269076 712 0 55381 0 0 0 0 189228 24 0 24 712 0 712 0 0 0
20150706 08:58:10 131754524 64072080 67682444 20956 0 59564092 1298104 39036 2246672 2971272 0 4194300 115804 4078496 0 0 1708 0 0 1270380 4196 0 216951 0 0 0 0 188692 38 0 38 4196 0 4196 0 0 0
20150706 08:58:11 131754524 63993780 67760744 20956 0 59568012 1298556 37624 2160076 2597572 0 4194300 115804 4078496 0 0 2536 0 0 1271424 2304 0 138721 0 0 0 0 189140 10 0 10 2304 0 2304 0 0 0
20150706 08:58:12 131754524 64179140 67575384 20956 0 59569884 1299960 38304 2348488 3065828 0 4194300 115804 4078496 0 0 3312 0 0 1272700 712 0 174213 0 0 0 0 190524 8 0 8 712 0 712 0 0 0
20150706 08:58:13 131754524 64125780 67628744 20956 0 59569876 1300308 37508 2258984 4925964 0 4194300 115804 4078496 0 0 3316 0 0 1273372 572 0 122486 0 0 0 0 190856 18 0 18 572 0 572 0 0 0
20150706 08:58:14 131754524 64271336 67483188 20956 0 59572396 1298484 38980 2451128 3023352 0 4194300 115804 4078496 0 0 3800 0 0 1274772 1792 0 151362 0 0 0 0 189020 18 0 18 1792 0 1792 0 0 0
20150706 08:58:15 131754524 64335336 67419188 20956 0 59574436 1299456 38492 2496124 3225012 0 4194300 115804 4078496 0 0 4916 0 0 1275340 1520 0 86898 0 0 0 0 189948 14 0 14 1520 0 1520 0 0 0
20150706 08:58:16 131754524 64309968 67444556 20956 0 59574856 1299924 37504 2482808 2892632 0 4194300 115804 4078496 0 0 4788 0 0 1275924 384 0 552377 0 0 0 0 190404 2 0 2 384 0 384 0 0 0
